seller_id,Year_Month,Monthly_Revenue,Monthly_Orders
6d22a1fcebb6dd08c9cd90b92a93e8d0,2017-11,170.6,4
6d22a1fcebb6dd08c9cd90b92a93e8d0,2017-12,49.9,1
6d22a1fcebb6dd08c9cd90b92a93e8d0,2018-01,382.5,4
6d2f2e3b539480db1e0842b3a4e32e6e,2017-06,305.96,3
6d66611d7c44cc30ce351abc49a68421,2017-02,511.2,8
6d66611d7c44cc30ce351abc49a68421,2017-04,169.9,1
6d66611d7c44cc30ce351abc49a68421,2017-05,239.6,4
6d66611d7c44cc30ce351abc49a68421,2017-06,647.1,8
6d66611d7c44cc30ce351abc49a68421,2017-07,808.1,8
6d66611d7c44cc30ce351abc49a68421,2017-08,1010.0,9
6d66611d7c44cc30ce351abc49a68421,2017-09,534.5,4
6d66611d7c44cc30ce351abc49a68421,2017-10,359.4,6
6d66611d7c44cc30ce351abc49a68421,2017-11,919.2,8
6d66611d7c44cc30ce351abc49a68421,2017-12,1314.4,16
6d66611d7c44cc30ce351abc49a68421,2018-01,1639.3,16
6d66611d7c44cc30ce351abc49a68421,2018-02,628.0,8
6d66611d7c44cc30ce351abc49a68421,2018-03,1019.0,10
6d66611d7c44cc30ce351abc49a68421,2018-04,674.1,8
6d66611d7c44cc30ce351abc49a68421,2018-05,689.0,10
6d66611d7c44cc30ce351abc49a68421,2018-06,636.9,11
6d66611d7c44cc30ce351abc49a68421,2018-07,792.5,14
6d66611d7c44cc30ce351abc49a68421,2018-08,1001.2,17
6d7f8d9d594e28796b6b3205b00f459c,2017-05,238.9,2
6d7f8d9d594e28796b6b3205b00f459c,2017-07,179.0,1
6d803cb79cc31c41c4c789a75933b3c7,2017-07,124.7,3
6d803cb79cc31c41c4c789a75933b3c7,2017-08,1044.3,7
6d803cb79cc31c41c4c789a75933b3c7,2017-09,409.7,3
6d803cb79cc31c41c4c789a75933b3c7,2017-10,669.7,5
6d803cb79cc31c41c4c789a75933b3c7,2017-11,419.8,3
6d803cb79cc31c41c4c789a75933b3c7,2017-12,473.9,3
6d803cb79cc31c41c4c789a75933b3c7,2018-01,1396.9,8
6d803cb79cc31c41c4c789a75933b3c7,2018-02,1238.0,6
6d803cb79cc31c41c4c789a75933b3c7,2018-03,1029.8,8
6d803cb79cc31c41c4c789a75933b3c7,2018-04,929.8,6
6d803cb79cc31c41c4c789a75933b3c7,2018-05,725.0,5
6d803cb79cc31c41c4c789a75933b3c7,2018-06,249.8,1
6d988d6174a2c27441597174f8905515,2017-04,7.99,1
6d988d6174a2c27441597174f8905515,2017-07,44.5,1
6d988d6174a2c27441597174f8905515,2017-11,18.95,1
6d988d6174a2c27441597174f8905515,2018-01,72.89,4
6d988d6174a2c27441597174f8905515,2018-02,56.85,3
6d988d6174a2c27441597174f8905515,2018-04,37.9,2
6d988d6174a2c27441597174f8905515,2018-05,18.95,1
6d988d6174a2c27441597174f8905515,2018-06,18.95,1
6d988d6174a2c27441597174f8905515,2018-07,56.85,3
6d988d6174a2c27441597174f8905515,2018-08,37.9,2
6da1992f915d77be95d7fa48b36904af,2017-04,29.0,1
6da1992f915d77be95d7fa48b36904af,2017-05,29.0,1
6da1992f915d77be95d7fa48b36904af,2017-06,58.0,1
6da1992f915d77be95d7fa48b36904af,2017-07,87.0,3
6da1992f915d77be95d7fa48b36904af,2017-08,58.0,1
6dc9bec584588412a6a338830946a3e4,2017-02,560.0,2
6dd7dce75cd55c1ce255dc38d9f0cd46,2017-12,75.0,1
6ddc28b61be28373b4503a1f61cf98a9,2018-06,516.7,3
6ddc28b61be28373b4503a1f61cf98a9,2018-07,663.6,4
6ddc28b61be28373b4503a1f61cf98a9,2018-08,552.6,4
6df688df543f90e9b38f4319e75a9d88,2017-01,23.26,1
6df688df543f90e9b38f4319e75a9d88,2017-02,67.6,3
6df688df543f90e9b38f4319e75a9d88,2017-03,185.6,5
6df688df543f90e9b38f4319e75a9d88,2017-04,258.56,4
6df688df543f90e9b38f4319e75a9d88,2017-05,274.53,5
6df688df543f90e9b38f4319e75a9d88,2017-06,496.31,6
6df688df543f90e9b38f4319e75a9d88,2017-07,65.49,3
6df688df543f90e9b38f4319e75a9d88,2017-08,293.79,7
6df688df543f90e9b38f4319e75a9d88,2017-09,58.2,1
6df688df543f90e9b38f4319e75a9d88,2017-10,132.52,3
6df688df543f90e9b38f4319e75a9d88,2017-11,94.1,2
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-02,79.4,2
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-03,39.0,1
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-04,78.0,1
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-05,231.9,1
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-08,114.35,2
6e0908ef4d4efadbc3cc2b74ea477cb0,2017-09,46.8,1
6e13dd869aa7185f601c941423abcc8f,2018-04,88.0,1
6e13dd869aa7185f601c941423abcc8f,2018-05,78.0,1
6e13dd869aa7185f601c941423abcc8f,2018-06,92.0,1
6e13dd869aa7185f601c941423abcc8f,2018-07,264.0,2
6e1862e15f33d9994bc25922a85e1efc,2018-06,150.99,3
6e1862e15f33d9994bc25922a85e1efc,2018-07,220.0,2
6e1862e15f33d9994bc25922a85e1efc,2018-08,361.5,3
6e2d3e2dc84fb30f6078f39dd3bddd6f,2017-10,219.0,1
6e386f64c84e482f0b9abf960797ee1b,2018-03,287.7,1
6e386f64c84e482f0b9abf960797ee1b,2018-04,4125.7,10
6e386f64c84e482f0b9abf960797ee1b,2018-05,1572.7,4
6e386f64c84e482f0b9abf960797ee1b,2018-06,1061.0,3
6e386f64c84e482f0b9abf960797ee1b,2018-07,898.4,2
6e386f64c84e482f0b9abf960797ee1b,2018-08,4992.8,10
6e4a902d1054e4e17aa6eab87fac1c75,2018-08,586.57,7
6e4f5ff6b086632ba8dcb558fb10249e,2018-02,126.0,1
6e4f5ff6b086632ba8dcb558fb10249e,2018-03,272.9,1
6e4f5ff6b086632ba8dcb558fb10249e,2018-04,131.0,1
6e4f5ff6b086632ba8dcb558fb10249e,2018-05,131.0,1
6e4f5ff6b086632ba8dcb558fb10249e,2018-07,178.0,1
6e85dc5ecd97a61094b89b046a509d8e,2017-05,169.9,1
6e864f5c4669eff3d98140a07cc50202,2017-08,350.93,3
6e864f5c4669eff3d98140a07cc50202,2017-09,157.3,2
6e864f5c4669eff3d98140a07cc50202,2017-10,17.91,1
6e864f5c4669eff3d98140a07cc50202,2017-11,15.0,1
6e864f5c4669eff3d98140a07cc50202,2018-02,41.65,1
6e864f5c4669eff3d98140a07cc50202,2018-04,34.3,1
6e864f5c4669eff3d98140a07cc50202,2018-05,123.5,4
6eb94e1466490d327a09abf8f3552a50,2018-04,139.0,1
6eb94e1466490d327a09abf8f3552a50,2018-05,139.0,1
6eb94e1466490d327a09abf8f3552a50,2018-07,646.99,4
6eb94e1466490d327a09abf8f3552a50,2018-08,586.96,4
6ebf4eceee4dd9847201c82e77ef8123,2018-04,59.9,1
6ec1a01e866584bb679eb9b098345919,2017-07,165.38,3
6ec1a01e866584bb679eb9b098345919,2017-09,366.95,5
6ec1a01e866584bb679eb9b098345919,2017-10,125.98,2
6ec1a01e866584bb679eb9b098345919,2017-11,809.21,5
6ec1a01e866584bb679eb9b098345919,2017-12,164.99,2
6ec1a01e866584bb679eb9b098345919,2018-01,376.99,2
6ec1a01e866584bb679eb9b098345919,2018-02,399.98,2
6ec1a01e866584bb679eb9b098345919,2018-03,979.21,4
6ec1a01e866584bb679eb9b098345919,2018-04,189.98,2
6ec1a01e866584bb679eb9b098345919,2018-05,129.0,1
6ec1a01e866584bb679eb9b098345919,2018-06,420.0,1
6ec1a01e866584bb679eb9b098345919,2018-07,82.99,1
6ec1a01e866584bb679eb9b098345919,2018-08,38.25,1
6edacfd9f9074789dad6d62ba7950b9c,2017-01,382.4,6
6edacfd9f9074789dad6d62ba7950b9c,2017-02,276.6,4
6edacfd9f9074789dad6d62ba7950b9c,2017-03,850.8,12
6edacfd9f9074789dad6d62ba7950b9c,2017-04,354.5,5
6edacfd9f9074789dad6d62ba7950b9c,2017-05,1282.9,19
6edacfd9f9074789dad6d62ba7950b9c,2017-06,1429.5,25
6edacfd9f9074789dad6d62ba7950b9c,2017-07,648.7,13
6edacfd9f9074789dad6d62ba7950b9c,2017-08,1037.2,16
6edacfd9f9074789dad6d62ba7950b9c,2017-09,744.8,12
6edacfd9f9074789dad6d62ba7950b9c,2017-10,559.2,8
6edacfd9f9074789dad6d62ba7950b9c,2017-11,965.3,15
6edacfd9f9074789dad6d62ba7950b9c,2017-12,956.7,12
6edacfd9f9074789dad6d62ba7950b9c,2018-01,209.7,3
6edacfd9f9074789dad6d62ba7950b9c,2018-02,642.3,7
6edacfd9f9074789dad6d62ba7950b9c,2018-03,410.0,8
6edacfd9f9074789dad6d62ba7950b9c,2018-04,527.2,7
6edacfd9f9074789dad6d62ba7950b9c,2018-05,627.7,12
6edacfd9f9074789dad6d62ba7950b9c,2018-06,223.5,5
6edacfd9f9074789dad6d62ba7950b9c,2018-07,380.2,8
6edacfd9f9074789dad6d62ba7950b9c,2018-08,637.9,11
6ee85be3693ed79a8e80718743d80655,2017-01,29.5,1
6ee85be3693ed79a8e80718743d80655,2017-03,59.0,2
6ee85be3693ed79a8e80718743d80655,2017-04,59.0,2
6ee85be3693ed79a8e80718743d80655,2017-05,337.0,4
6eeed17989b0ae47c9f11ece6f38ea90,2018-07,398.0,2
6eeed17989b0ae47c9f11ece6f38ea90,2018-08,159.0,1
6f1a1263039c76e68f40a8e536b1da6a,2017-09,139.84,1
6f1a1263039c76e68f40a8e536b1da6a,2017-12,38.85,1
6f1a1263039c76e68f40a8e536b1da6a,2018-01,77.7,2
6f229cc508fc6915ed5c499efd93baa4,2017-08,139.9,1
6f229cc508fc6915ed5c499efd93baa4,2018-04,129.9,1
6f229cc508fc6915ed5c499efd93baa4,2018-05,379.9,1
6f229cc508fc6915ed5c499efd93baa4,2018-06,529.8,2
6f229cc508fc6915ed5c499efd93baa4,2018-07,558.2,3
6f229cc508fc6915ed5c499efd93baa4,2018-08,917.1,5
6f835fd4be26989b1b064399da346143,2018-05,97.9,1
6f835fd4be26989b1b064399da346143,2018-06,99.9,1
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-03,252.59,4
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-04,86.5,1
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-05,185.3,3
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-06,173.0,2
6f83d9e4da896daae20b9b6b2d3ff8d2,2018-07,67.8,1
6f892e20a171e98efe17fdb971ff319b,2017-07,254.9,1
6f892e20a171e98efe17fdb971ff319b,2017-08,1129.5,5
6f892e20a171e98efe17fdb971ff319b,2017-09,1475.6,11
6f892e20a171e98efe17fdb971ff319b,2017-10,2579.3,21
6f892e20a171e98efe17fdb971ff319b,2017-11,409.8,2
6f892e20a171e98efe17fdb971ff319b,2017-12,589.6,4
6fa9202c10491e472dffd59a3e82b2a3,2018-07,2338.08,1
6fa9202c10491e472dffd59a3e82b2a3,2018-08,4676.16,2
6fc26fe110feebd80a433e1f012a84f9,2017-01,594.95,2
6fc26fe110feebd80a433e1f012a84f9,2017-02,179.97,1
6fc26fe110feebd80a433e1f012a84f9,2017-04,177.0,2
6fc26fe110feebd80a433e1f012a84f9,2017-05,177.0,2
6fc26fe110feebd80a433e1f012a84f9,2017-06,59.0,1
6fc26fe110feebd80a433e1f012a84f9,2017-07,238.97,2
6fc26fe110feebd80a433e1f012a84f9,2017-08,590.0,5
6fc26fe110feebd80a433e1f012a84f9,2017-09,118.0,1
6fc26fe110feebd80a433e1f012a84f9,2017-10,531.0,4
6fc26fe110feebd80a433e1f012a84f9,2017-11,236.0,1
6fc26fe110feebd80a433e1f012a84f9,2018-01,59.99,1
6fc26fe110feebd80a433e1f012a84f9,2018-02,413.0,3
6fc26fe110feebd80a433e1f012a84f9,2018-03,236.99,3
6fc26fe110feebd80a433e1f012a84f9,2018-04,107.0,2
6fc26fe110feebd80a433e1f012a84f9,2018-06,96.0,2
6fc26fe110feebd80a433e1f012a84f9,2018-07,96.0,1
6fc26fe110feebd80a433e1f012a84f9,2018-08,240.0,2
6fd52c528dcb38be2eea044946b811f8,2017-08,357.29,3
6fd52c528dcb38be2eea044946b811f8,2017-09,105.6,1
6fd52c528dcb38be2eea044946b811f8,2017-10,1110.9,10
6fd52c528dcb38be2eea044946b811f8,2017-11,974.88,9
6fd52c528dcb38be2eea044946b811f8,2017-12,1025.22,10
6fd52c528dcb38be2eea044946b811f8,2018-01,481.91,5
6fd52c528dcb38be2eea044946b811f8,2018-02,825.39,6
6fd52c528dcb38be2eea044946b811f8,2018-03,715.08,6
6fd52c528dcb38be2eea044946b811f8,2018-04,487.43,4
6fd52c528dcb38be2eea044946b811f8,2018-05,474.88,4
6fd52c528dcb38be2eea044946b811f8,2018-06,58.67,1
6fd52c528dcb38be2eea044946b811f8,2018-07,631.31,2
6fd52c528dcb38be2eea044946b811f8,2018-08,494.46,6
7008613ea464bad5cb9b83456e1e6a8f,2016-10,39.9,1
7008613ea464bad5cb9b83456e1e6a8f,2017-01,35.5,1
7008613ea464bad5cb9b83456e1e6a8f,2017-02,798.2,8
7008613ea464bad5cb9b83456e1e6a8f,2017-03,1162.0,14
7008613ea464bad5cb9b83456e1e6a8f,2017-04,810.4,10
7008613ea464bad5cb9b83456e1e6a8f,2017-05,703.8,9
7008613ea464bad5cb9b83456e1e6a8f,2017-06,648.7,10
7008613ea464bad5cb9b83456e1e6a8f,2017-07,236.8,5
7008613ea464bad5cb9b83456e1e6a8f,2017-08,222.4,4
7008613ea464bad5cb9b83456e1e6a8f,2017-09,203.5,4
7008613ea464bad5cb9b83456e1e6a8f,2017-10,289.4,6
7008613ea464bad5cb9b83456e1e6a8f,2017-11,225.8,6
7008613ea464bad5cb9b83456e1e6a8f,2017-12,411.0,7
7008613ea464bad5cb9b83456e1e6a8f,2018-01,500.4,12
7008613ea464bad5cb9b83456e1e6a8f,2018-02,677.9,17
7008613ea464bad5cb9b83456e1e6a8f,2018-03,399.5,8
7008613ea464bad5cb9b83456e1e6a8f,2018-05,234.0,2
7008613ea464bad5cb9b83456e1e6a8f,2018-06,49.9,1
7008613ea464bad5cb9b83456e1e6a8f,2018-07,49.9,1
7008613ea464bad5cb9b83456e1e6a8f,2018-08,78.0,1
700f03c207639c22d933381ff60b35c2,2016-10,379.98,1
700f03c207639c22d933381ff60b35c2,2017-11,809.88,3
70125af26c2d6d4ef401a1d02ae7701f,2018-07,185.8,1
70125af26c2d6d4ef401a1d02ae7701f,2018-08,185.4,4
70126eecc6aa1274392a1743866e9678,2018-06,38.8,1
70126eecc6aa1274392a1743866e9678,2018-07,58.6,2
701938c450705b8ae65fc923b70f35c7,2017-01,831.92,6
701938c450705b8ae65fc923b70f35c7,2017-02,1663.84,8
701938c450705b8ae65fc923b70f35c7,2017-03,1351.63,6
701938c450705b8ae65fc923b70f35c7,2017-04,519.85,4
701938c450705b8ae65fc923b70f35c7,2017-05,1663.52,12
701938c450705b8ae65fc923b70f35c7,2017-06,946.73,6
701938c450705b8ae65fc923b70f35c7,2017-07,1658.55,13
701938c450705b8ae65fc923b70f35c7,2017-08,597.99,5
701938c450705b8ae65fc923b70f35c7,2017-10,109.97,1
701938c450705b8ae65fc923b70f35c7,2017-11,1319.64,3
701938c450705b8ae65fc923b70f35c7,2017-12,219.94,2
701938c450705b8ae65fc923b70f35c7,2018-01,329.91,3
701938c450705b8ae65fc923b70f35c7,2018-02,219.94,2
701938c450705b8ae65fc923b70f35c7,2018-03,439.88,3
701938c450705b8ae65fc923b70f35c7,2018-04,109.97,1
702835e4b785b67a084280efca355756,2017-02,7.6,1
7040e82f899a04d1b434b795a43b4617,2017-09,704.0,10
7040e82f899a04d1b434b795a43b4617,2017-10,1517.1,28
7040e82f899a04d1b434b795a43b4617,2017-11,1269.8,32
7040e82f899a04d1b434b795a43b4617,2017-12,1442.6,20
7040e82f899a04d1b434b795a43b4617,2018-01,886.0,20
7040e82f899a04d1b434b795a43b4617,2018-02,399.0,10
7040e82f899a04d1b434b795a43b4617,2018-03,237.1,9
7040e82f899a04d1b434b795a43b4617,2018-04,833.4,15
7040e82f899a04d1b434b795a43b4617,2018-05,549.2,15
7040e82f899a04d1b434b795a43b4617,2018-06,652.3,16
7040e82f899a04d1b434b795a43b4617,2018-07,561.4,15
7040e82f899a04d1b434b795a43b4617,2018-08,686.3,22
70849ca4f400aaabb62cb7462a6f1428,2017-12,254.97,3
70849ca4f400aaabb62cb7462a6f1428,2018-02,22.99,1
70849ca4f400aaabb62cb7462a6f1428,2018-03,79.78,2
70849ca4f400aaabb62cb7462a6f1428,2018-04,343.98,2
70849ca4f400aaabb62cb7462a6f1428,2018-05,16.99,1
70849ca4f400aaabb62cb7462a6f1428,2018-07,89.99,1
70849ca4f400aaabb62cb7462a6f1428,2018-08,100.88,2
709e16e2b25c7474d980076c6bfc4806,2017-10,119.7,2
709e16e2b25c7474d980076c6bfc4806,2017-11,472.5,8
709e16e2b25c7474d980076c6bfc4806,2017-12,241.7,3
709e16e2b25c7474d980076c6bfc4806,2018-01,465.5,6
709e16e2b25c7474d980076c6bfc4806,2018-02,772.3,6
709e16e2b25c7474d980076c6bfc4806,2018-03,503.5,6
709e16e2b25c7474d980076c6bfc4806,2018-04,24.9,1
709e16e2b25c7474d980076c6bfc4806,2018-05,106.9,1
709e16e2b25c7474d980076c6bfc4806,2018-06,504.2,7
709e16e2b25c7474d980076c6bfc4806,2018-07,1197.6,12
709e16e2b25c7474d980076c6bfc4806,2018-08,743.1,8
70a12e78e608ac31179aea7f8422044b,2017-01,116.7,3
70a12e78e608ac31179aea7f8422044b,2017-02,461.0,9
70a12e78e608ac31179aea7f8422044b,2017-03,322.0,6
70a12e78e608ac31179aea7f8422044b,2017-04,1136.49,17
70a12e78e608ac31179aea7f8422044b,2017-05,2173.4,31
70a12e78e608ac31179aea7f8422044b,2017-06,659.95,7
70a12e78e608ac31179aea7f8422044b,2017-07,3116.6,46
70a12e78e608ac31179aea7f8422044b,2017-08,3432.15,38
70a12e78e608ac31179aea7f8422044b,2017-09,1327.95,20
70a12e78e608ac31179aea7f8422044b,2017-10,1910.95,19
70a12e78e608ac31179aea7f8422044b,2017-11,2962.84,23
70a12e78e608ac31179aea7f8422044b,2017-12,351.0,5
70a12e78e608ac31179aea7f8422044b,2018-01,1768.5,14
70a12e78e608ac31179aea7f8422044b,2018-02,2535.0,18
70a12e78e608ac31179aea7f8422044b,2018-03,5263.0,36
70a12e78e608ac31179aea7f8422044b,2018-04,1581.0,9
70a12e78e608ac31179aea7f8422044b,2018-05,1146.0,8
70a12e78e608ac31179aea7f8422044b,2018-06,405.0,4
70a12e78e608ac31179aea7f8422044b,2018-08,189.0,2
70b52a4cfc823994561b00bad161b4ed,2017-02,58.5,1
70b52a4cfc823994561b00bad161b4ed,2018-03,58.5,1
70b52a4cfc823994561b00bad161b4ed,2018-06,117.0,1
70b52a4cfc823994561b00bad161b4ed,2018-07,351.0,5
70bf57d811208f8923b41bbd499a67a4,2018-06,179.4,1
70bf57d811208f8923b41bbd499a67a4,2018-07,99.4,1
70bf57d811208f8923b41bbd499a67a4,2018-08,502.0,5
70c0fda4c313d87115644d39e62eec60,2018-08,25.99,1
70c27847eca8195c983ed7e798c56743,2018-04,2739.56,16
70c27847eca8195c983ed7e798c56743,2018-05,1191.23,7
70c27847eca8195c983ed7e798c56743,2018-06,2525.31,18
70c27847eca8195c983ed7e798c56743,2018-07,2867.67,15
70c27847eca8195c983ed7e798c56743,2018-08,2753.75,21
70c4eedec9cb4a85cda2f3f9673557b4,2017-06,239.9,1
70c4eedec9cb4a85cda2f3f9673557b4,2017-08,239.9,1
70ee69419916dc13e3aed619061f996c,2017-08,45.0,1
70eea00b476a314817cefde4aad4f89a,2017-02,127.0,2
70eea00b476a314817cefde4aad4f89a,2017-03,4400.0,2
70eea00b476a314817cefde4aad4f89a,2017-04,340.0,2
70eea00b476a314817cefde4aad4f89a,2017-05,190.0,1
70eea00b476a314817cefde4aad4f89a,2017-06,260.0,1
70eea00b476a314817cefde4aad4f89a,2017-07,260.0,1
70eea00b476a314817cefde4aad4f89a,2017-08,562.0,3
70eea00b476a314817cefde4aad4f89a,2017-09,1159.0,5
70eea00b476a314817cefde4aad4f89a,2017-10,782.0,4
70eea00b476a314817cefde4aad4f89a,2017-11,3065.1,12
70eea00b476a314817cefde4aad4f89a,2017-12,2899.4,11
70eea00b476a314817cefde4aad4f89a,2018-01,2793.86,8
70eea00b476a314817cefde4aad4f89a,2018-02,1119.59,7
70eea00b476a314817cefde4aad4f89a,2018-03,1378.4,7
70eea00b476a314817cefde4aad4f89a,2018-04,4696.8,17
70eea00b476a314817cefde4aad4f89a,2018-05,4417.1,9
70eea00b476a314817cefde4aad4f89a,2018-06,1083.8,5
70eea00b476a314817cefde4aad4f89a,2018-07,1637.8,8
70eea00b476a314817cefde4aad4f89a,2018-08,822.8,3
70f7e8018e3d46c748c92f026aa2585a,2018-08,239.8,1
70f84699be677ec988d1fa824aef7d90,2017-04,259.9,1
70f84699be677ec988d1fa824aef7d90,2017-09,249.9,1
70f84699be677ec988d1fa824aef7d90,2018-01,478.7,1
70f84699be677ec988d1fa824aef7d90,2018-04,299.9,1
70f84699be677ec988d1fa824aef7d90,2018-07,299.9,1
71039d19d4303bf9054d69e9a9236699,2017-10,869.5,5
71039d19d4303bf9054d69e9a9236699,2017-11,1037.0,9
71039d19d4303bf9054d69e9a9236699,2017-12,382.5,5
71039d19d4303bf9054d69e9a9236699,2018-01,89.7,3
71039d19d4303bf9054d69e9a9236699,2018-02,499.5,5
71039d19d4303bf9054d69e9a9236699,2018-03,139.8,2
71039d19d4303bf9054d69e9a9236699,2018-04,389.8,2
71039d19d4303bf9054d69e9a9236699,2018-05,49.8,2
71039d19d4303bf9054d69e9a9236699,2018-07,19.9,1
71039d19d4303bf9054d69e9a9236699,2018-08,59.7,1
710e3548e02bc1d2831dfc4f1b5b14d4,2016-10,349.98,2
710e3548e02bc1d2831dfc4f1b5b14d4,2017-01,829.87,4
710e3548e02bc1d2831dfc4f1b5b14d4,2017-02,2769.67,14
710e3548e02bc1d2831dfc4f1b5b14d4,2017-04,2487.82,9
710e3548e02bc1d2831dfc4f1b5b14d4,2017-05,1099.96,4
710e3548e02bc1d2831dfc4f1b5b14d4,2017-06,879.86,5
710e3548e02bc1d2831dfc4f1b5b14d4,2017-07,1115.92,7
710e3548e02bc1d2831dfc4f1b5b14d4,2017-08,2231.71,11
710e3548e02bc1d2831dfc4f1b5b14d4,2017-09,489.87,4
710e3548e02bc1d2831dfc4f1b5b14d4,2017-10,95.97,2
710e3548e02bc1d2831dfc4f1b5b14d4,2017-11,641.87,4
710e3548e02bc1d2831dfc4f1b5b14d4,2017-12,179.89,2
710e3548e02bc1d2831dfc4f1b5b14d4,2018-01,409.88,3
710e3548e02bc1d2831dfc4f1b5b14d4,2018-02,3719.57,32
710e3548e02bc1d2831dfc4f1b5b14d4,2018-03,1043.86,5
710e3548e02bc1d2831dfc4f1b5b14d4,2018-04,1064.85,6
710e3548e02bc1d2831dfc4f1b5b14d4,2018-05,941.96,5
710e3548e02bc1d2831dfc4f1b5b14d4,2018-06,1561.86,7
710e3548e02bc1d2831dfc4f1b5b14d4,2018-07,1249.95,5
710e3548e02bc1d2831dfc4f1b5b14d4,2018-08,814.79,5
71271995e85f5b8530be99ed54a91b89,2017-11,97.0,1
71271995e85f5b8530be99ed54a91b89,2018-01,97.0,1
71271995e85f5b8530be99ed54a91b89,2018-02,97.0,1
71271995e85f5b8530be99ed54a91b89,2018-03,97.0,1
71271995e85f5b8530be99ed54a91b89,2018-04,97.0,1
71271995e85f5b8530be99ed54a91b89,2018-05,194.0,2
71271995e85f5b8530be99ed54a91b89,2018-07,97.0,1
712e6ed8aa4aa1fa65dab41fed5737e4,2017-02,1950.0,3
712e6ed8aa4aa1fa65dab41fed5737e4,2017-03,2155.0,5
712e6ed8aa4aa1fa65dab41fed5737e4,2017-04,2550.0,5
712e6ed8aa4aa1fa65dab41fed5737e4,2017-05,350.0,1
712e6ed8aa4aa1fa65dab41fed5737e4,2017-07,715.0,3
712e6ed8aa4aa1fa65dab41fed5737e4,2017-08,600.0,1
712e6ed8aa4aa1fa65dab41fed5737e4,2017-09,568.0,2
712e6ed8aa4aa1fa65dab41fed5737e4,2017-10,917.0,2
712e6ed8aa4aa1fa65dab41fed5737e4,2017-11,4137.0,9
712e6ed8aa4aa1fa65dab41fed5737e4,2017-12,12096.0,22
712e6ed8aa4aa1fa65dab41fed5737e4,2018-02,3936.0,7
712e6ed8aa4aa1fa65dab41fed5737e4,2018-03,4195.0,8
712e6ed8aa4aa1fa65dab41fed5737e4,2018-04,526.0,1
712e6ed8aa4aa1fa65dab41fed5737e4,2018-05,5120.0,10
712efd3b68f9686dc856b84abd0f21ae,2018-07,139.0,1
7139dc5186aa238b006e066d8fbab2e4,2018-01,27.0,1
7139dc5186aa238b006e066d8fbab2e4,2018-02,439.0,6
7139dc5186aa238b006e066d8fbab2e4,2018-03,89.0,2
7139dc5186aa238b006e066d8fbab2e4,2018-04,361.0,5
7139dc5186aa238b006e066d8fbab2e4,2018-05,427.0,3
7139dc5186aa238b006e066d8fbab2e4,2018-06,120.0,2
7139dc5186aa238b006e066d8fbab2e4,2018-07,217.0,2
7139dc5186aa238b006e066d8fbab2e4,2018-08,32.0,1
713e3a23ca5e47786eb6f0d99f94cfac,2018-02,219.0,1
713e3a23ca5e47786eb6f0d99f94cfac,2018-03,678.0,2
713e3a23ca5e47786eb6f0d99f94cfac,2018-06,229.0,1
7142540dd4c91e2237acb7e911c4eba2,2017-03,594.6,4
7142540dd4c91e2237acb7e911c4eba2,2017-04,834.0,8
7142540dd4c91e2237acb7e911c4eba2,2017-05,693.34,5
7142540dd4c91e2237acb7e911c4eba2,2017-06,1387.9,11
7142540dd4c91e2237acb7e911c4eba2,2017-07,1100.21,14
7142540dd4c91e2237acb7e911c4eba2,2017-08,1603.0,20
7142540dd4c91e2237acb7e911c4eba2,2017-09,1403.3,16
7142540dd4c91e2237acb7e911c4eba2,2017-10,2169.62,21
7142540dd4c91e2237acb7e911c4eba2,2017-11,2887.0,29
7142540dd4c91e2237acb7e911c4eba2,2017-12,3147.3,27
7142540dd4c91e2237acb7e911c4eba2,2018-01,2687.4,22
7142540dd4c91e2237acb7e911c4eba2,2018-02,3836.4,36
7142540dd4c91e2237acb7e911c4eba2,2018-03,5226.5,35
7142540dd4c91e2237acb7e911c4eba2,2018-04,1982.79,23
7142540dd4c91e2237acb7e911c4eba2,2018-05,2662.8,22
7142540dd4c91e2237acb7e911c4eba2,2018-06,1188.9,11
7142540dd4c91e2237acb7e911c4eba2,2018-07,3478.7,13
7142540dd4c91e2237acb7e911c4eba2,2018-08,489.8,2
714b9a1332840f257b49f476bea4e341,2018-01,499.98,2
714b9a1332840f257b49f476bea4e341,2018-02,499.98,2
714b9a1332840f257b49f476bea4e341,2018-03,499.98,2
71592660bbcb6a4664e97b6f8b68babc,2018-02,564.36,2
71592660bbcb6a4664e97b6f8b68babc,2018-03,521.9,1
71592660bbcb6a4664e97b6f8b68babc,2018-04,65.6,1
71592660bbcb6a4664e97b6f8b68babc,2018-05,766.32,1
71592660bbcb6a4664e97b6f8b68babc,2018-07,109.0,1
71593c7413973a1e160057b80d4958f6,2018-08,299.5,2
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-09,39.9,1
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-10,219.7,3
715bbd5ba4e6b74cb0d2f29eb45058b0,2017-11,313.5,6
